obs_number,cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
1454,658,6,2,10,0.202502741,1248,12,0.943194554,0
1455,709,6,2,10,0.067217116,1332,11,0.888450288,0
1456,667,6,2,10,0.107007005,1177,11,0.943194554,0
1457,576,6,2,10,0.040215587,1117,11,0.888450288,0
1458,612,6,2,10,0.083984465,1163,12,0.943194554,0
1459,669,6,2,10,0.007532281,1195,12,0.888450288,0
1460,595,6,2,10,0.179480201,1090,12,0.888450288,0
1461,620,6,2,10,0.087963454,1236,12,0.888450288,0
1462,612,6,2,10,0.167543234,1137,12,0.943194554,0
1463,641,6,2,10,0.01151127,1237,11,0.943194554,0
1464,603,6,2,10,0.01151127,1178,12,0.943194554,0
1465,617,6,2,10,0.179480201,1154,12,0.888450288,0
1466,595,6,2,10,0.043343182,1237,12,0.943194554,0
1467,632,6,2,10,0.060110532,1170,11,0.943194554,0
1468,702,6,2,10,0.111837388,1156,12,0.943194554,0
1469,575,6,2,10,0.151627278,1090,11,0.943194554,0
1470,761,6,2,10,0.234334653,1319,12,0.888450288,0
1471,656,6,2,10,0.007532281,1262,11,0.888450288,0
1472,666,6,2,10,0.055280149,1236,12,0.888450288,0
1473,490,6,2,10,0.489841341,1024,12,0.888450288,0
1474,544,6,2,10,0.02827862,1260,12,0.888450288,0
1475,520,6,2,10,0.044194576,1166,11,0.943194554,0
1476,608,6,2,10,0.027427226,1215,11,0.943194554,0
1477,445,6,2,10,0.159585256,1202,12,0.943194554,0
1478,625,6,2,10,0.187438179,1181,11,0.888450288,0
1479,746,6,2,10,0.118943972,1269,12,0.888450288,0
1480,579,6,2,10,0.294870881,1094,12,0.943194554,0
1481,531,6,2,10,0.139690311,1121,12,0.888450288,0
1482,578,6,2,10,0.171522223,1096,12,0.888450288,0
1483,562,6,2,10,0.270996947,1152,12,0.943194554,0
1484,748,6,2,10,0.202502741,1347,12,0.888450288,0
1485,558,6,2,10,0.255080992,1034,12,0.943194554,0
1486,621,6,2,10,0.227228069,1153,11,0.888450288,0
1487,556,6,2,10,0.163564245,1073,12,0.888450288,0
1488,568,6,2,10,0.032257609,1237,11,0.943194554,0
1489,513,6,2,10,0.052152554,1199,12,0.943194554,0
1490,755,6,2,10,0.095070038,1252,12,0.888450288,0
1491,595,6,2,10,0.107007005,1330,12,0.943194554,0
1492,571,6,2,10,0.083984465,1223,11,0.888450288,0
1493,479,6,2,10,0.139690311,1201,12,0.888450288,0
1494,493,6,2,10,0.123774355,1120,11,0.943194554,0
1495,677,6,2,10,0.060110532,1178,11,0.888450288,0
1496,491,6,2,10,0.031406215,1221,11,0.888450288,0
1497,801,6,2,10,0.012362664,1366,11,0.943194554,0
1498,521,6,2,10,0.159585256,1118,12,0.888450288,0
1499,493,6,2,10,0.111837388,1104,12,0.943194554,0
1500,574,6,2,10,0.06806851,1146,11,0.888450288,0
1501,659,6,2,10,0.060110532,1135,11,0.888450288,0
1502,654,6,2,10,0.063238127,1260,12,0.888450288,0
1503,426,6,2,10,0.171522223,1097,12,0.943194554,0
1504,523,6,2,10,0.235186047,1094,12,0.943194554,0
1505,555,6,2,10,0.035385204,1300,11,0.943194554,0
1506,520,6,2,10,0.007532281,1221,12,0.888450288,0
1507,766,6,2,10,0.178628807,1323,12,0.888450288,0
1508,650,6,2,10,0.063238127,1266,12,0.888450288,0
1509,775,6,2,10,0.039364193,1299,11,0.888450288,0
1510,498,6,2,10,0.163564245,1211,12,0.943194554,0
1511,558,6,2,10,0.02827862,1177,11,0.943194554,0
1512,708,6,2,10,0.004404686,1300,12,0.943194554,0
1513,590,6,2,10,0.278954925,1254,11,0.943194554,0
1514,569,6,2,10,0.056131543,1206,11,0.888450288,0
1515,682,6,2,10,0.040215587,1223,12,0.888450288,0
1516,570,6,2,10,0.064089521,1188,12,0.888450288,0
1517,629,6,2,10,0.118943972,1319,11,0.888450288,0
1518,766,6,2,10,0.290040498,1327,12,0.943194554,0
1519,584,6,2,10,0.044194576,1284,11,0.888450288,0
1520,608,6,2,10,0.020320642,1207,11,0.943194554,0
1521,608,6,2,10,0.044194576,1264,11,0.888450288,0
1522,598,6,2,10,0.032257609,1162,11,0.943194554,0
1523,631,6,2,10,0.127753344,1189,12,0.888450288,0
1524,507,6,2,10,0.294870881,1045,11,0.888450288,0
1525,665,6,2,10,0.138838917,1280,12,0.943194554,0
1526,503,6,2,10,0.219270091,1174,11,0.888450288,0
1527,693,6,2,10,0.083984465,1129,12,0.943194554,0
1528,776,6,2,10,0.075175094,1163,12,0.943194554,0
1529,552,6,2,10,0.095921432,1223,12,0.943194554,0
1530,514,6,2,10,0.394345606,1138,12,0.888450288,0
1531,669,6,2,10,0.267017958,1145,11,0.888450288,0
1532,651,6,2,10,0.056131543,1194,11,0.943194554,0
1533,669,6,2,10,0.024299631,1239,11,0.888450288,0
1534,575,6,2,10,0.191417168,1221,11,0.943194554,0
1535,577,6,2,10,0.091942443,1247,11,0.888450288,0
1536,533,6,2,10,0.18345919,1104,11,0.943194554,0
1537,479,6,2,10,0.10387941,1146,11,0.888450288,0
1538,584,6,2,10,0.10387941,1154,12,0.943194554,0
1539,617,6,2,10,0.191417168,1173,11,0.943194554,0
1540,675,6,2,10,0.091942443,1292,11,0.888450288,0
1541,600,6,2,10,0.095921432,1205,11,0.888450288,0
1542,537,6,2,10,0.110985994,1245,11,0.888450288,0
1543,473,6,2,10,0.083984465,1144,12,0.943194554,0
1544,497,6,2,10,0.350576727,1101,11,0.943194554,0
1545,625,6,2,10,0.155606267,1158,11,0.888450288,0
1546,524,6,2,10,0.02827862,1217,12,0.943194554,0
1547,673,6,2,10,0.043343182,1152,11,0.943194554,0
1548,542,6,2,10,0.150775884,1290,11,0.943194554,0
1549,560,6,2,10,0.182607796,1241,12,0.943194554,0
1550,691,6,2,10,0.191417168,1126,11,0.943194554,0
1551,499,6,2,10,0.024299631,1252,12,0.943194554,0
1552,594,6,2,10,0.09109105,1276,12,0.943194554,0
1553,563,6,2,10,0.227228069,1084,11,0.943194554,0
1554,615,6,2,10,0.286912903,1186,12,0.888450288,0
1555,552,6,2,10,0.251102003,1097,11,0.888450288,0
1556,566,6,2,10,0.155606267,1052,11,0.888450288,0
1557,556,6,2,10,0.032257609,1200,12,0.943194554,0
1558,543,6,2,10,0.080005477,1319,12,0.943194554,0
1559,335,6,2,10,0.422198529,946,12,0.888450288,0
1560,624,6,2,10,0.083133072,1261,11,0.888450288,0
1561,577,6,2,10,0.10387941,1124,11,0.888450288,0
1562,663,6,2,10,0.150775884,1225,12,0.888450288,0
1563,458,6,2,10,0.215291102,1171,12,0.943194554,0
1564,545,6,2,10,0.239165036,1122,11,0.943194554,0
1565,700,6,2,10,0.007532281,1242,11,0.943194554,0
1566,514,6,2,10,0.039364193,1269,12,0.943194554,0
1567,602,6,2,10,0.036236598,1216,12,0.943194554,0
1568,615,6,2,10,0.191417168,1177,12,0.943194554,0
1569,738,6,2,10,0.135711322,1272,12,0.888450288,0
1570,574,6,2,10,0.139690311,1189,12,0.943194554,0
1571,611,6,2,10,0.123774355,1186,12,0.888450288,0
1572,385,6,2,10,0.207333124,1099,11,0.943194554,0
1573,628,6,2,10,0.067217116,1261,11,0.888450288,0
1574,611,6,2,10,0.22324908,1073,12,0.888450288,0
1575,528,6,2,10,0.103028016,1298,11,0.888450288,0
1576,519,6,2,10,0.255080992,1066,11,0.943194554,0
1577,686,6,2,10,0.139690311,1119,11,0.943194554,0
1578,582,6,2,10,0.035385204,1289,11,0.943194554,0
1579,438,6,2,10,0.219270091,1174,12,0.888450288,0
1580,593,6,2,10,0.119795366,1097,12,0.888450288,0
1581,499,6,2,10,0.099900421,1169,12,0.888450288,0
1582,619,6,2,10,0.111837388,1142,12,0.943194554,0
1583,525,6,2,10,0.199375146,1070,12,0.943194554,0
1584,798,6,2,10,0.087112061,1293,12,0.943194554,0
1585,610,6,2,10,0.139690311,1094,11,0.888450288,0
1586,659,6,2,10,0.003553292,1331,11,0.888450288,0
1587,640,6,2,10,0.039364193,1151,11,0.943194554,0
1588,575,6,2,10,0.091942443,1170,12,0.888450288,0
1589,619,6,2,10,0.131732333,1242,11,0.888450288,0
1590,747,6,2,10,0.12690195,1214,12,0.943194554,0
1591,775,6,2,10,0.103028016,1312,12,0.888450288,0
1592,635,6,2,10,0.147648289,1163,12,0.943194554,0
1593,586,6,2,10,0.075175094,1277,11,0.888450288,0
1594,631,6,2,10,0.080005477,1125,11,0.888450288,0
1595,541,6,2,10,0.02827862,1264,11,0.888450288,0
1596,559,6,2,10,0.032257609,1125,11,0.888450288,0
1597,658,6,2,10,0.155606267,1114,11,0.943194554,0
1598,559,6,2,10,0.159585256,1274,11,0.943194554,0
1599,631,6,2,10,0.107858399,1206,12,0.943194554,0
1600,643,6,2,10,0.199375146,1195,12,0.888450288,0
1601,461,6,2,10,0.231207058,1136,12,0.888450288,0
1602,756,6,2,10,0.170670829,1327,12,0.888450288,0
1603,607,6,2,10,0.080005477,1187,11,0.888450288,0
1604,714,6,2,10,0.087963454,1212,12,0.943194554,0
1605,570,6,2,10,0.016341653,1237,12,0.888450288,0
1606,595,6,2,10,0.195396157,1140,12,0.888450288,0
1607,596,6,2,10,0.159585256,1261,12,0.943194554,0
1608,790,6,2,10,0.190565774,1312,11,0.888450288,0
1609,596,6,2,10,0.235186047,1116,12,0.888450288,0
1610,813,6,2,10,0.087112061,1383,11,0.888450288,0
1611,545,6,2,10,0.052152554,1229,11,0.943194554,0
1612,605,6,2,10,0.147648289,1274,12,0.888450288,0
1613,550,6,2,10,0.02827862,1228,11,0.888450288,0
1614,501,6,2,10,0.1436693,1101,12,0.943194554,0
1615,493,6,2,10,0.052152554,1161,11,0.888450288,0
1616,661,6,2,10,0.067217116,1223,12,0.943194554,0
1617,677,6,2,10,0.083984465,1200,12,0.943194554,0
1618,626,6,2,10,0.20648173,1338,12,0.943194554,0
1619,708,6,2,10,0.016341653,1208,11,0.943194554,0
1620,572,6,2,10,0.342618749,1021,12,0.943194554,0
1621,424,6,2,10,0.115816377,1093,12,0.888450288,0
1622,621,6,2,10,0.004404686,1238,12,0.943194554,0
1623,638,6,2,10,0.027427226,1224,12,0.943194554,0
1624,462,6,2,10,0.191417168,953,12,0.943194554,0
1625,538,6,2,10,0.012362664,1265,11,0.943194554,0
1626,714,6,2,10,0.138838917,1338,11,0.943194554,0
1627,462,6,2,10,0.171522223,1169,11,0.888450288,0
1628,461,6,2,10,0.135711322,1102,12,0.943194554,0
1629,529,6,2,10,0.147648289,1212,11,0.888450288,0
1630,794,6,2,10,0.000425697,1333,11,0.943194554,0
1631,481,6,2,10,0.091942443,1111,11,0.888450288,0
1632,467,6,2,10,0.151627278,1088,12,0.888450288,0
1633,543,6,2,10,0.151627278,1062,11,0.943194554,0
1634,661,6,2,10,0.043343182,1289,12,0.943194554,0
1635,497,6,2,10,0.076026488,1251,12,0.943194554,0
1636,572,6,2,10,0.019469248,1219,11,0.888450288,0
1637,739,6,2,10,0.118943972,1311,12,0.888450288,0
1638,647,6,2,10,0.12690195,1235,11,0.888450288,0
1639,557,6,2,10,0.091942443,1190,12,0.943194554,0
1640,713,6,2,10,0.01151127,1244,11,0.888450288,0
1641,427,6,2,10,0.251102003,1096,12,0.888450288,0
1642,595,6,2,10,0.003553292,1212,11,0.888450288,0
1643,644,6,2,10,0.059259138,1295,12,0.888450288,0
1644,444,6,2,10,0.199375146,1108,12,0.943194554,0
1645,564,6,2,10,0.044194576,1242,12,0.943194554,0
1646,703,6,2,10,0.083133072,1267,11,0.888450288,0
1647,640,6,2,10,0.16669184,1334,12,0.888450288,0
1648,512,6,2,10,0.036236598,1211,12,0.888450288,0
1649,565,6,2,10,0.01151127,1393,12,0.943194554,0
1650,476,6,2,10,0.270996947,1220,12,0.888450288,0
1651,376,6,2,10,0.394345606,1019,12,0.943194554,0
1652,633,6,2,10,0.047322171,1284,12,0.888450288,0
1653,556,6,2,10,0.123774355,1162,11,0.888450288,0
1654,553,6,2,10,0.370471672,1113,12,0.943194554,0
1655,665,6,2,10,0.195396157,1211,12,0.888450288,0
1656,534,6,2,10,0.107007005,1184,11,0.943194554,0
1657,725,6,2,10,0.055280149,1291,12,0.943194554,0
1658,650,6,2,10,0.035385204,1300,12,0.888450288,0
1659,554,6,2,10,0.191417168,1048,12,0.888450288,0
1660,650,6,2,10,0.135711322,1258,11,0.943194554,0
1661,607,6,2,10,0.012362664,1224,12,0.943194554,0
1662,597,6,2,10,0.198523752,1230,12,0.943194554,0
1663,561,6,2,10,0.207333124,1049,12,0.888450288,0
1664,462,6,2,10,0.163564245,1219,12,0.943194554,0
1665,718,6,2,10,0.107858399,1164,12,0.888450288,0
1666,726,6,2,10,0.154754873,1406,12,0.888450288,0
1667,598,6,2,10,0.004404686,1287,12,0.888450288,0
1668,550,6,2,10,0.060110532,1219,12,0.888450288,0
1669,662,6,2,10,0.027427226,1241,11,0.888450288,0
1670,539,6,2,10,0.095921432,1267,11,0.888450288,0
1671,456,6,2,10,0.203354135,1119,12,0.943194554,0
1672,542,6,2,10,0.191417168,1230,12,0.943194554,0
1673,529,6,2,10,0.135711322,1167,11,0.943194554,0
1674,579,6,2,10,0.02827862,1191,11,0.888450288,0
1675,460,6,2,10,0.139690311,1063,12,0.943194554,0
1676,496,6,2,10,0.047322171,1159,11,0.943194554,0
1677,570,6,2,10,0.087963454,1180,12,0.943194554,0
1678,730,6,2,10,0.039364193,1361,12,0.888450288,0
1679,724,6,2,10,0.063238127,1235,11,0.943194554,0
1680,615,6,2,10,0.099049027,1261,11,0.888450288,0
1681,559,6,2,10,0.139690311,1176,12,0.888450288,0
1682,732,6,2,10,0.072047499,1228,11,0.888450288,0
1683,746,6,2,10,0.031406215,1274,11,0.888450288,0
1684,614,6,2,10,0.203354135,1193,12,0.943194554,0
1685,531,6,2,10,0.052152554,1264,12,0.888450288,0
1686,654,6,2,10,0.134859928,1286,12,0.943194554,0
1687,562,6,2,10,0.179480201,1028,11,0.943194554,0
1688,489,6,2,10,0.032257609,1136,11,0.943194554,0
1689,590,6,2,10,0.175501212,1175,11,0.888450288,0
1690,679,6,2,10,0.18345919,1166,12,0.888450288,0
1691,717,6,2,10,0.147648289,1089,11,0.943194554,0
1692,708,6,2,10,0.020320642,1224,12,0.943194554,0
1693,543,6,2,10,0.099049027,1184,12,0.943194554,0
1694,640,6,2,10,0.004404686,1226,11,0.888450288,0
1695,522,6,2,10,0.195396157,1027,11,0.888450288,0
1696,536,6,2,10,0.119795366,1095,11,0.943194554,0
1697,601,6,2,10,0.040215587,1248,12,0.888450288,0
1698,612,6,2,10,0.091942443,1279,11,0.888450288,0
1699,552,6,2,10,0.115816377,1135,11,0.888450288,0
1700,615,6,2,10,0.087112061,1343,11,0.888450288,0
1701,554,6,2,10,0.02827862,1198,12,0.888450288,0
1702,672,6,2,10,0.127753344,1194,12,0.888450288,0
1703,741,6,2,10,0.06806851,1136,12,0.943194554,0
1704,532,6,2,10,0.043343182,1221,12,0.888450288,0
1705,392,6,2,10,0.072047499,1143,11,0.888450288,0
1706,644,6,2,10,0.020320642,1242,12,0.888450288,0
1707,479,6,2,10,0.366492683,1017,11,0.888450288,0
1708,730,6,2,10,0.12690195,1341,12,0.888450288,0
1709,562,6,2,10,0.031406215,1176,11,0.888450288,0
1710,558,6,2,10,0.087963454,1207,12,0.888450288,0
1711,664,6,2,10,0.064089521,1247,12,0.943194554,0
1712,769,6,2,10,0.023448237,1196,12,0.943194554,0
1713,536,6,2,10,0.043343182,1185,12,0.888450288,0
1714,604,6,2,10,0.012362664,1273,12,0.888450288,0
1715,523,6,2,10,0.163564245,1134,11,0.888450288,0
1716,635,6,2,10,0.01151127,1237,12,0.888450288,0
1717,564,6,2,10,0.135711322,1229,12,0.943194554,0
1718,697,6,2,10,0.019469248,1233,11,0.943194554,0
1719,577,6,2,10,0.127753344,1078,12,0.888450288,0
1720,642,6,2,10,0.147648289,1272,12,0.943194554,0
1721,597,6,2,10,0.243144025,1175,12,0.943194554,0
1722,633,6,2,10,0.036236598,1216,11,0.888450288,0
1723,752,6,2,10,0.214439708,1320,12,0.888450288,0
1724,719,6,2,10,0.023448237,1302,12,0.888450288,0
1725,564,6,2,10,0.039364193,1245,11,0.888450288,0
1726,588,6,2,10,0.20648173,1352,12,0.888450288,0
1727,729,6,2,10,0.020320642,1223,11,0.888450288,0
1728,621,6,2,10,0.115816377,1080,11,0.943194554,0
1729,647,6,2,10,0.016341653,1208,12,0.943194554,0
1730,590,6,2,10,0.01151127,1227,12,0.888450288,0
1731,656,6,2,10,0.020320642,1193,12,0.943194554,0
1732,621,6,2,10,0.211312113,1129,11,0.888450288,0
1733,696,6,2,10,0.130880939,1250,11,0.888450288,0
1734,600,6,2,10,0.18345919,1120,11,0.943194554,0
1735,653,6,2,10,0.02827862,1184,11,0.888450288,0
1736,648,6,2,10,0.191417168,1167,12,0.888450288,0
1737,631,6,2,10,0.18345919,1137,11,0.888450288,0
1738,595,6,2,10,0.040215587,1128,11,0.888450288,0
1739,523,6,2,10,0.008383675,1217,11,0.943194554,0
1740,346,6,2,10,0.330681782,973,11,0.888450288,0
1741,760,6,2,10,0.16669184,1388,11,0.943194554,0
1742,554,6,2,10,0.195396157,1153,12,0.943194554,0
1743,627,6,2,10,0.072047499,1212,11,0.943194554,0
1744,565,6,2,10,0.159585256,1152,12,0.888450288,0
1745,608,6,2,10,0.199375146,1151,12,0.943194554,0
1746,651,6,2,10,0.044194576,1153,12,0.943194554,0
1747,633,6,2,10,0.048173565,1189,12,0.943194554,0
1748,566,6,2,10,0.123774355,1136,11,0.888450288,0
1749,592,6,2,10,0.087963454,1217,11,0.943194554,0
1750,604,6,2,10,0.044194576,1026,12,0.888450288,0
1751,695,6,2,10,0.055280149,1295,11,0.888450288,0
1752,683,6,2,10,0.023448237,1190,11,0.943194554,0
1753,573,6,2,10,0.243144025,1071,11,0.943194554,0
1754,796,6,2,10,0.091942443,1162,11,0.943194554,0
1755,554,6,2,10,0.064089521,1237,12,0.943194554,0
1756,610,6,2,10,0.080005477,1073,12,0.943194554,0
1757,620,6,2,10,0.040215587,1260,12,0.888450288,0
1758,457,6,2,10,0.302828859,1114,12,0.888450288,0
1759,618,6,2,10,0.063238127,1309,12,0.943194554,0
1760,496,6,2,10,0.015490259,1162,12,0.943194554,0
1761,779,6,2,10,0.24627162,1320,11,0.888450288,0
1762,655,6,2,10,0.080005477,1065,12,0.943194554,0
1763,525,6,2,10,0.052152554,1234,11,0.943194554,0
1764,743,6,2,10,0.194544763,1354,12,0.888450288,0
1765,585,6,2,10,0.008383675,1270,11,0.888450288,0
1766,484,6,2,10,0.087963454,1184,11,0.943194554,0
1767,469,6,2,10,0.099900421,1218,11,0.943194554,0
1768,594,6,2,10,0.016341653,1289,11,0.888450288,0
1769,647,6,2,10,0.179480201,1181,12,0.943194554,0
1770,496,6,2,10,0.282933914,1152,11,0.943194554,0
1771,550,6,2,10,0.016341653,1150,11,0.888450288,0
1772,773,6,2,10,0.023448237,1282,11,0.943194554,0
1773,528,6,2,10,0.147648289,1120,12,0.943194554,0
1774,602,6,2,10,0.151627278,1028,12,0.943194554,0
1775,665,6,2,10,0.055280149,1262,11,0.888450288,0
1776,626,6,2,10,0.151627278,1157,11,0.888450288,0
1777,631,0,2,10,2.558064216,1184,11,0.888450288,1
1778,638,0,2,10,3.051458849,1301,11,0.888450288,1
1779,865,0,2,10,3.031563904,1315,11,0.943194554,1
1780,782,0,2,10,2.573980171,1193,11,0.943194554,1
1781,750,0,2,10,2.760992653,1325,11,0.943194554,1
1782,479,0,2,10,2.247703075,1199,11,0.888450288,1
1783,677,0,2,10,2.454610502,1182,11,0.943194554,1
1784,730,0,2,10,2.243724086,1152,11,0.888450288,1
1785,705,0,2,10,3.027584915,1264,11,0.943194554,1
1786,667,0,2,10,2.530211293,1088,11,0.943194554,1
1787,665,0,2,10,2.42277859,1233,11,0.943194554,1
1788,609,0,2,10,2.3471778,1205,11,0.888450288,1
1789,609,0,2,10,2.239745097,1100,11,0.888450288,1
1790,792,0,2,10,2.760992653,1305,11,0.888450288,1
1791,744,0,2,10,2.741097709,1180,11,0.943194554,1
1792,736,0,2,10,2.96790008,1309,11,0.888450288,1
1793,724,0,2,10,2.518274326,1128,11,0.943194554,1
1794,632,0,2,10,2.705286808,1238,11,0.943194554,1
1795,732,0,2,10,2.753034675,1142,11,0.943194554,1
1796,881,0,2,10,2.430736568,1219,11,0.888450288,1
1797,815,0,2,10,3.027584915,1262,11,0.888450288,1
1798,786,0,2,10,1.837867211,1081,11,0.943194554,1
1799,818,0,2,10,2.621728039,1242,11,0.888450288,1
1800,724,0,2,10,2.494400392,1243,11,0.888450288,1
1801,728,0,2,10,2.402883645,1224,11,0.943194554,1
1802,658,0,2,10,2.701307819,1266,11,0.888450288,1
1803,654,0,2,10,2.46256848,1215,11,0.943194554,1
1804,712,0,2,10,2.219850152,1123,11,0.888450288,1
1805,660,0,2,10,2.530211293,1155,11,0.943194554,1
1806,688,0,2,10,2.92811019,1280,11,0.943194554,1
1807,773,0,2,10,2.669475907,1185,11,0.943194554,1
1808,690,0,2,10,2.637643995,1022,11,0.943194554,1
1809,771,0,2,10,2.725181753,1232,11,0.943194554,1
1810,648,0,2,10,2.824656477,1110,11,0.888450288,1
1811,701,0,2,10,2.983816036,1345,11,0.888450288,1
1812,639,0,2,10,1.933362946,1063,11,0.888450288,1
1813,734,0,2,10,2.558064216,1133,11,0.888450288,1
1814,783,0,2,10,2.406862634,1268,11,0.943194554,1
1815,690,0,2,10,2.164144307,1121,11,0.943194554,1
1816,545,0,2,10,2.255661053,1254,11,0.888450288,1
1817,794,0,2,10,2.705286808,1260,11,0.888450288,1
1818,836,0,2,10,2.951984124,1311,11,0.888450288,1
1819,606,0,2,10,2.359114767,1115,11,0.943194554,1
1820,673,0,2,10,2.136291384,1089,11,0.943194554,1
1821,674,0,2,10,2.363093756,1197,11,0.888450288,1
1822,662,0,2,10,2.458589491,1090,11,0.888450288,1
1823,772,0,2,10,2.144249362,1154,11,0.888450288,1
1824,617,0,2,10,2.486442414,1276,11,0.888450288,1
1825,696,0,2,10,2.335240833,1071,11,0.943194554,1
1826,615,0,2,10,2.295450943,1188,11,0.943194554,1
1827,759,0,2,10,2.912194235,1173,11,0.943194554,1
1828,665,0,2,10,2.530211293,1146,11,0.888450288,1
1829,718,0,2,10,2.446652524,1171,11,0.943194554,1
1830,827,0,2,10,2.991774014,1243,11,0.888450288,1
1831,787,0,2,10,2.975858058,1290,11,0.888450288,1
1832,858,0,2,10,2.589896127,1248,11,0.943194554,1
1833,785,0,2,10,2.884341312,1279,11,0.888450288,1
1834,650,0,2,10,2.188018241,1092,11,0.943194554,1
1835,809,0,2,10,2.757013664,1296,11,0.943194554,1
1836,763,0,2,10,3.262345265,1461,11,0.943194554,1
1837,814,0,2,10,2.566022194,1243,11,0.888450288,1
1838,631,0,2,10,2.255661053,926,11,0.943194554,1
1839,783,0,2,10,2.589896127,1268,11,0.943194554,1
1840,567,0,2,10,2.144249362,1148,11,0.888450288,1
1841,636,0,2,10,2.478484436,1155,11,0.943194554,1
1842,747,0,2,10,2.30738791,1260,11,0.888450288,1
1843,855,0,2,10,2.876383334,1386,11,0.888450288,1
1844,813,0,2,10,2.379009712,1287,11,0.943194554,1
1845,713,0,2,10,2.641622984,1181,11,0.943194554,1
1846,559,0,2,10,2.54214826,1227,11,0.888450288,1
1847,607,0,2,10,2.474505447,1237,11,0.943194554,1
1848,650,0,2,10,1.969173847,1038,11,0.888450288,1
1849,661,0,2,10,2.733139731,1176,11,0.943194554,1
1850,791,0,2,10,2.991774014,1281,11,0.888450288,1
1851,712,0,2,10,2.864446367,1328,11,0.943194554,1
1852,776,0,2,10,2.11241745,1203,11,0.888450288,1
1853,627,0,2,10,2.287492965,1178,11,0.943194554,1
1854,727,0,2,10,2.454610502,1079,11,0.888450288,1
1855,715,0,2,10,2.729160742,1257,11,0.888450288,1
1856,587,0,2,10,2.414820612,1248,11,0.888450288,1
1857,865,0,2,10,2.689370852,1319,11,0.888450288,1
1858,607,0,2,10,2.816698499,1201,11,0.888450288,1
1859,774,0,2,10,2.860467378,1166,11,0.943194554,1
1860,722,0,2,10,2.808740521,1292,11,0.943194554,1
1861,567,0,2,10,1.893573056,962,11,0.943194554,1
1862,698,0,2,10,2.259640042,1116,11,0.943194554,1
1863,710,0,2,10,2.199955208,1271,11,0.943194554,1
1864,613,0,2,10,1.861741144,1073,11,0.943194554,1
1865,752,0,2,10,2.494400392,1190,11,0.888450288,1
1866,698,0,2,10,3.381714934,1311,11,0.888450288,1
1867,722,0,2,10,2.494400392,1233,11,0.888450288,1
1868,693,0,2,10,2.661517929,1293,11,0.943194554,1
1869,656,0,2,10,2.160165318,1164,11,0.888450288,1
1870,616,0,2,10,2.235766108,1033,11,0.943194554,1
1871,738,0,2,10,2.800782543,1273,11,0.888450288,1
1872,762,0,2,10,2.199955208,1106,11,0.943194554,1
1873,545,0,2,10,2.506337359,1202,11,0.943194554,1
1874,833,0,2,10,2.323303866,1256,11,0.888450288,1
